walk,3496,2079,-106
mount,transport
oldtrade,sell
oldtrade,buy,5
walk,3521,2079,-106
walk,3534,2048,-106
walk,3539,1999,-106
walk,3543,1968,-104
walk,3546,1931,-103
walk,3546,1906,-107
walk,3550,1889,-97
walk,3561,1824,-124
walk,3567,1798,-99
walk,3570,1772,-66
walk,3574,1743,-17
walk,3583,1711,5
walk,3599,1675,-4
walk,3614,1647,-12
walk,3637,1626,-13
walk,3667,1612,-17
walk,3692,1603,-10
walk,3734,1591,1
walk,3795,1572,-2
walk,3831,1549,0
walk,3832,1546,7
walk,3864,1540,7
walk,3905,1532,-9
walk,3940,1530,-12
walk,3967,1518,-7
walk,3978,1503,-8
walk,3989,1486,-21
walk,3988,1454,-5
walk,3993,1438,4
walk,4022,1403,39
walk,4040,1383,60
walk,4059,1360,70
walk,4084,1327,69
walk,4101,1295,58
walk,4116,1260,42
walk,4118,1224,39
walk,4123,1208,38
walk,4124,1194,42
teleport,Ferry Ticket Seller Hageuk,Ferry Ticket Seller Chau
walk,4481,869,63
walk,4499,826,140
walk,4509,776,302
walk,4511,717,406
walk,4506,683,501
walk,4492,659,577
walk,4488,618,592
walk,4483,596,575
walk,4491,571,581
walk,4506,555,602
walk,4542,544,641
walk,4577,542,698
walk,4610,541,770
walk,4650,516,821
walk,4659,499,826
walk,4694,496,862
walk,4755,486,852
walk,4807,474,834
walk,4892,488,685
walk,4906,490,673
walk,4942,497,658
walk,4983,510,643
walk,5020,515,664
walk,5047,521,694
walk,5087,529,688
walk,5119,535,699
walk,5142,534,737
walk,5188,530,791
walk,5232,528,831
walk,5273,530,876
walk,5301,533,944
walk,5340,539,976
walk,5367,542,969
walk,5409,549,920
walk,5441,561,874
walk,5471,581,805
walk,5499,603,753
walk,5521,618,702
walk,5560,639,603
walk,5603,658,496
walk,5652,673,313
walk,5692,677,245
walk,5723,681,184
walk,5749,686,168
walk,5792,686,167
walk,5827,687,165
walk,5867,688,162
walk,5906,698,177
walk,5941,703,165
walk,5948,711,180
walk,5968,735,155
walk,5981,749,156
walk,6007,775,131
walk,6030,794,85
walk,6047,815,68
walk,6070,836,41
walk,6094,856,33
walk,6105,867,40
walk,6136,883,10
walk,6165,894,9
walk,6184,900,11
walk,6218,907,6
walk,6236,911,15
walk,6252,911,10
walk,6283,910,8
walk,6306,910,0
walk,6329,911,0
walk,6354,911,5
walk,6393,911,2
walk,6416,913,0
walk,6433,918,-1
walk,6432,922,-1
walk,6435,925,-1
walk,6435,941,0
walk,6434,957,0
walk,6436,975,0
walk,6456,985,0
walk,6490,1001,0
walk,6503,1006,0
oldtrade,sell
oldtrade,buy,5
walk,6472,987,0
walk,6434,966,0
walk,6432,939,0
walk,6434,918,-2
walk,6426,897,-4
walk,6397,898,9
walk,6350,894,11
walk,6323,880,11
walk,6298,870,-8
walk,6277,856,-8
walk,6253,830,0
walk,6230,794,-4
walk,6199,765,16
walk,6185,750,33
walk,6156,722,38
walk,6122,717,58
walk,6074,710,128
walk,6035,706,163
walk,5984,698,171
walk,5949,694,166
walk,5933,689,153
walk,5888,690,162
walk,5836,688,159
walk,5787,686,167
walk,5728,682,177
walk,5700,682,224
walk,5659,675,293
walk,5638,666,381
walk,5612,655,477
walk,5544,626,651
walk,5509,609,735
walk,5488,599,766
walk,5457,584,830
walk,5443,567,865
walk,5403,548,926
walk,5375,547,960
walk,5348,540,977
walk,5323,536,966
walk,5256,535,857
walk,5200,554,786
walk,5158,567,745
walk,5126,575,712
walk,5076,584,644
walk,5038,579,584
walk,5005,561,568
walk,4977,543,582
walk,4939,518,624
walk,4908,501,653
walk,4875,484,711
walk,4843,476,781
walk,4810,467,824
walk,4773,475,850
walk,4744,490,857
walk,4697,500,863
walk,4670,498,838
walk,4626,509,761
walk,4587,515,706
walk,4554,524,659
walk,4529,536,627
walk,4503,562,602
walk,4485,580,572
walk,4476,600,570
walk,4470,616,567
walk,4469,631,585
walk,4477,642,604
walk,4495,677,531
walk,4507,698,468
walk,4518,733,367
walk,4515,748,367
walk,4512,785,265
walk,4492,818,168
walk,4482,855,79
walk,4456,906,49
walk,4452,921,48
walk,4453,918,48
teleport,Ferry Ticket Seller Chau,Ferry Ticket Seller Hageuk
walk,4115,1293,56
walk,4087,1323,69
walk,4074,1341,71
walk,4062,1359,72
walk,4042,1383,65
walk,4003,1429,22
walk,3994,1452,0
walk,3984,1489,-19
walk,3974,1511,-7
walk,3963,1526,-10
walk,3939,1529,-14
walk,3890,1526,-3
walk,3866,1536,11
walk,3834,1548,1
walk,3812,1558,-4
walk,3773,1577,-9
walk,3745,1583,5
walk,3731,1592,-2
walk,3701,1601,-11
walk,3679,1609,-11
walk,3647,1622,-8
walk,3611,1642,-12
walk,3598,1662,-1
walk,3590,1691,-7
walk,3587,1709,4
walk,3580,1729,0
walk,3565,1762,-50
walk,3560,1783,-84
walk,3554,1813,-114
walk,3550,1838,-120
walk,3544,1866,-120
walk,3545,1903,-107
walk,3543,1919,-104
walk,3545,1936,-103
walk,3544,1954,-104
walk,3540,1974,-104
walk,3539,2011,-106
walk,3534,2047,-106
walk,3525,2081,-106
walk,3513,2085,-106
walk,3496,2080,-106
