walk,3519,2077,-106
walk,3504,2081,-106
walk,3489,2083,-106
oldtrade,spawn
mount,transport
wait,2000
oldtrade,buy,5
walk,3478,2084,-106
walk,3467,2068,-106
walk,3466,2039,-102
walk,3471,2006,-101
walk,3474,1983,-100
walk,3479,1974,-100
walk,3488,1971,-102
walk,3510,1970,-104
walk,3525,1965,-104
walk,3545,1946,-103
walk,3548,1940,-103
walk,3545,1918,-104
walk,3548,1888,-99
walk,3557,1843,-119
walk,3565,1801,-109
walk,3574,1761,-43
walk,3583,1732,0
walk,3595,1699,3
walk,3608,1667,0
walk,3617,1648,-11
walk,3637,1629,-12
walk,3662,1615,-14
walk,3694,1602,-8
walk,3727,1587,-2
walk,3748,1579,6
walk,3781,1567,-8
walk,3809,1554,-3
walk,3840,1545,12
walk,3876,1536,-1
walk,3915,1529,-14
walk,3943,1525,-13
walk,3966,1519,-8
walk,3975,1504,1
walk,3988,1485,-21
walk,3986,1457,-4
walk,3998,1438,14
walk,4016,1414,31
walk,4036,1384,52
walk,4051,1359,72
walk,4067,1327,70
walk,4082,1296,65
walk,4094,1267,67
walk,4108,1235,40
walk,4120,1203,37
wait,5000
teleport,Ferry Ticket Seller Hageuk,Ferry Ticket Seller Chau
wait,5000
walk,4474,878,57
walk,4483,850,87
walk,4490,822,154
walk,4494,797,236
walk,4498,773,331
walk,4502,742,369
walk,4500,718,445
walk,4497,692,510
walk,4493,660,572
walk,4490,639,608
walk,4484,608,581
walk,4493,577,583
walk,4514,560,622
walk,4545,534,647
walk,4571,521,681
walk,4603,515,730
walk,4648,503,798
walk,4681,498,851
walk,4721,492,863
walk,4764,484,859
walk,4803,476,839
walk,4845,474,776
walk,4887,482,699
walk,4924,491,668
walk,4952,497,662
walk,4989,508,650
walk,5023,520,657
walk,5051,528,680
walk,5087,534,675
walk,5123,538,701
walk,5150,543,741
walk,5178,549,771
walk,5208,565,785
walk,5232,582,859
walk,5251,592,973
walk,5274,604,1038
walk,5321,629,1039
walk,5362,651,1033
walk,5392,667,1052
walk,5418,681,1053
walk,5439,691,1049
walk,5476,709,877
walk,5504,717,818
walk,5532,710,798
walk,5556,703,731
walk,5577,702,615
walk,5604,703,457
walk,5635,702,341
walk,5666,698,279
walk,5712,691,189
walk,5739,687,170
walk,5762,687,208
walk,5791,687,167
walk,5829,695,167
walk,5854,707,187
walk,5894,731,167
walk,5918,743,165
walk,5946,755,165
walk,5978,771,144
walk,6007,788,116
walk,6039,804,70
walk,6057,814,79
walk,6089,831,48
walk,6110,845,44
walk,6129,864,9
walk,6142,875,14
walk,6162,897,9
walk,6178,908,3
walk,6202,909,0
walk,6227,909,14
walk,6257,910,8
walk,6279,910,5
walk,6304,911,0
walk,6328,912,0
walk,6352,912,4
walk,6377,912,7
walk,6398,912,1
walk,6418,913,0
walk,6432,923,-1
walk,6435,941,0
walk,6434,965,0
walk,6449,973,0
walk,6470,975,0
walk,6490,977,0
walk,6503,995,0
oldtrade,sell
walk,6503,1001,0
oldtrade,buy,5
walk,6493,988,0
walk,6474,976,0
walk,6451,966,0
walk,6449,920,-2
walk,6426,908,-2
walk,6400,891,3
walk,6370,874,-10
walk,6343,860,-14
walk,6316,834,-28
walk,6285,811,-30
walk,6260,797,0
walk,6225,785,-3
walk,6203,782,24
walk,6165,779,33
walk,6124,772,39
walk,6093,765,72
walk,6055,758,93
walk,6025,754,131
walk,5986,748,160
walk,5943,737,152
walk,5911,729,168
walk,5882,718,184
walk,5850,706,181
walk,5822,696,169
walk,5792,687,167
walk,5773,686,210
walk,5744,685,169
walk,5724,685,180
walk,5709,685,202
walk,5681,688,255
walk,5643,697,321
walk,5629,703,363
walk,5605,711,469
walk,5588,714,586
walk,5574,716,692
walk,5544,717,777
walk,5510,712,817
walk,5473,705,887
walk,5458,700,972
walk,5442,696,1042
walk,5410,688,1050
walk,5377,679,1047
walk,5336,667,1024
walk,5303,657,1018
walk,5275,647,1017
walk,5246,638,1008
walk,5210,632,936
walk,5181,626,819
walk,5154,621,759
walk,5119,611,710
walk,5087,598,653
walk,5062,588,623
walk,5021,574,567
walk,4983,558,573
walk,4950,544,598
walk,4915,529,633
walk,4877,513,704
walk,4845,498,794
walk,4819,493,884
walk,4800,493,923
walk,4756,504,869
walk,4719,518,874
walk,4693,526,878
walk,4656,536,831
walk,4621,543,796
walk,4587,547,733
walk,4556,548,673
walk,4523,555,633
walk,4501,566,601
walk,4482,590,571
walk,4476,622,578
walk,4480,641,607
walk,4490,685,535
walk,4497,710,482
walk,4503,744,365
walk,4502,767,344
walk,4493,800,221
walk,4480,835,123
walk,4466,875,58
walk,4459,896,51
walk,4454,915,48
wait,5000
teleport,Ferry Ticket Seller Chau,Ferry Ticket Seller Hageuk
wait,5000
walk,4129,1227,39
walk,4119,1250,39
walk,4109,1271,53
walk,4095,1296,62
walk,4081,1320,69
walk,4066,1339,72
walk,4049,1366,65
walk,4034,1387,48
walk,4019,1409,34
walk,4002,1431,22
walk,3989,1453,-5
walk,3988,1475,-6
walk,3984,1493,-20
walk,3976,1501,3
walk,3965,1520,-8
walk,3933,1528,-21
walk,3909,1533,-13
walk,3888,1537,-5
walk,3853,1546,0
walk,3826,1554,-1
walk,3800,1566,-6
walk,3776,1577,-10
walk,3749,1586,0
walk,3718,1597,-6
walk,3688,1608,-13
walk,3667,1618,-10
walk,3647,1627,-4
walk,3625,1640,-12
walk,3607,1658,-19
walk,3596,1682,-7
walk,3589,1705,1
walk,3580,1736,-4
walk,3574,1765,-50
walk,3567,1794,-94
walk,3561,1823,-124
walk,3558,1845,-117
walk,3554,1871,-106
walk,3551,1891,-95
walk,3547,1916,-104
walk,3544,1939,-103
walk,3542,1951,-103
walk,3527,1955,-104
walk,3511,1967,-104
walk,3490,1973,-103
walk,3477,1978,-100
walk,3467,1998,-100
walk,3467,2019,-102
walk,3468,2047,-104
walk,3469,2069,-106
walk,3477,2081,-106
walk,3490,2082,-106
oldtrade,sell
walk,3553,2069,-106
