walk,17983,3823,-258
walk,17978,3829,-257
walk,17975,3836,-257
walk,17971,3851,-256
walk,17967,3861,-256
walk,17962,3873,-256
walk,17964,3885,-256
walk,17975,3893,-256
walk,17981,3892,-256
walk,17994,3896,-256
walk,18005,3900,-256
walk,18016,3904,-256
walk,18027,3907,-256
walk,18035,3907,-256
walk,18042,3904,-256
walk,18050,3901,-275
walk,18061,3896,-310
walk,18071,3891,-335
walk,18099,3879,-388
walk,18112,3874,-406
walk,18125,3868,-415
walk,18142,3861,-413
walk,18152,3858,-396
walk,18161,3853,-402
walk,18174,3848,-409
walk,18184,3848,-409
walk,18199,3844,-409
walk,18208,3839,-407
walk,18212,3837,-409
AttackArea, 100
walk,18220,3851,-409
walk,18227,3867,-409
walk,18229,3885,-409
walk,18227,3903,-409
walk,18225,3919,-409
walk,18223,3929,-409
walk,18220,3941,-409
walk,18212,3954,-406
walk,18190,3974,-409
AttackArea, 100
walk,18179,3964,-406
walk,18172,3948,-409
walk,18172,3936,-409
walk,18173,3925,-409
walk,18175,3908,-409
walk,18177,3892,-409
walk,18176,3872,-409
walk,18173,3857,-409
walk,18159,3854,-398
walk,18149,3859,-401
walk,18129,3867,-416
walk,18112,3874,-406
walk,18093,3882,-378
walk,18074,3891,-341
walk,18056,3899,-294
walk,18046,3903,-261
walk,18031,3910,-256
walk,18014,3911,-256
walk,18002,3904,-256
walk,17990,3898,-256
walk,17977,3892,-256
walk,17961,3886,-256
walk,17948,3878,-257
walk,17934,3893,-257
walk,17920,3910,-257
walk,17901,3930,-257
walk,17887,3949,-257
walk,17888,3962,-256
walk,17892,3971,-255
walk,17896,3983,-287
walk,17906,4006,-367
walk,17912,4023,-413
walk,17923,4049,-489
walk,17929,4068,-530
walk,17937,4087,-552
walk,17946,4111,-559
walk,17951,4125,-547
walk,17956,4137,-554
walk,17967,4148,-558
walk,17987,4161,-557
walk,18005,4164,-557
AttackArea, 100
walk,18000,4182,-558
walk,17989,4193,-558
walk,17980,4203,-558
walk,17966,4214,-558
