walk,6432,1090,-32
walk,6433,1085,-32
walk,6434,1081,-32
walk,6435,1078,-32
walk,6435,1075,-32
walk,6436,1074,-32
walk,6438,1072,-32
walk,6440,1071,-32
walk,6442,1071,-32
walk,6444,1070,-32
walk,6446,1069,-32
walk,6448,1068,-32
walk,6450,1067,-32
walk,6450,1065,-32
walk,6451,1063,-32
walk,6452,1061,-32
walk,6452,1060,-32
walk,6453,1058,-32
walk,6454,1056,-32
walk,6455,1054,-32
walk,6456,1052,-32
walk,6457,1051,-32
walk,6458,1049,-32
walk,6461,1048,-32
walk,6464,1047,-32
walk,6467,1046,-32
walk,6470,1045,-32
walk,6471,1045,-22
walk,6473,1045,-16
walk,6476,1044,-11
walk,6477,1044,-2
walk,6479,1044,1
walk,6483,1043,1
walk,6484,1043,1
walk,6486,1041,1
walk,6487,1039,0
walk,6487,1038,0
walk,6487,1037,0
walk,6488,1034,0
walk,6488,1032,0
walk,6488,1029,0
walk,6487,1026,0
walk,6487,1023,0
walk,6488,1020,0
walk,6488,1017,0
walk,6490,1014,0
walk,6493,1012,0
walk,6495,1009,0
walk,6500,1007,0
oldtrade,spawn
oldtrade,buy,5
walk,6497,1007,0
walk,6494,1007,0
walk,6490,1007,0
walk,6487,1008,0
walk,6485,1011,0
walk,6485,1014,0
walk,6484,1018,0
walk,6485,1021,0
walk,6485,1024,0
walk,6485,1028,0
walk,6486,1031,0
walk,6486,1034,1
walk,6486,1038,0
walk,6487,1041,0
walk,6487,1045,0
walk,6487,1048,0
walk,6487,1052,0
walk,6487,1055,0
walk,6488,1058,0
walk,6488,1062,0
walk,6488,1065,0
walk,6488,1068,0
walk,6488,1072,0
walk,6488,1075,0
walk,6488,1078,0
walk,6488,1082,0
walk,6488,1085,0
walk,6488,1089,0
walk,6488,1093,0
walk,6489,1096,0
walk,6489,1100,0
walk,6489,1103,0
walk,6489,1106,0
walk,6489,1110,0
walk,6489,1113,0
walk,6489,1117,0
walk,6489,1120,0
walk,6489,1124,0
walk,6489,1127,0
walk,6487,1130,0
walk,6484,1132,-3
walk,6481,1133,-6
walk,6477,1134,-6
walk,6474,1134,-6
walk,6470,1135,-6
walk,6467,1135,-6
walk,6463,1135,-6
walk,6460,1136,-6
walk,6456,1136,-6
walk,6453,1136,-6
walk,6449,1136,-6
walk,6446,1137,-6
walk,6443,1137,-6
walk,6439,1137,-6
walk,6436,1137,-6
walk,6432,1137,-7
walk,6429,1137,-6
walk,6426,1138,-6
walk,6422,1138,-6
walk,6419,1138,-7
walk,6415,1138,-7
walk,6411,1138,-7
walk,6408,1139,-7
walk,6405,1139,-7
walk,6401,1139,-6
walk,6398,1139,-7
walk,6395,1139,-6
walk,6391,1139,-6
walk,6388,1139,-6
walk,6385,1139,-6
walk,6381,1139,-6
walk,6378,1138,-6
walk,6374,1138,-6
walk,6371,1138,-6
walk,6368,1138,-6
walk,6364,1138,-6
walk,6361,1138,-6
walk,6357,1139,-6
walk,6354,1139,-6
walk,6351,1139,-6
walk,6348,1139,-6
walk,6344,1139,-6
walk,6341,1139,-6
walk,6338,1140,-6
walk,6334,1140,-6
walk,6330,1140,-6
walk,6327,1140,-6
walk,6324,1140,-6
walk,6320,1140,-6
walk,6317,1141,-6
walk,6313,1141,-6
walk,6310,1141,-6
walk,6306,1141,-6
walk,6303,1141,-6
walk,6299,1141,-6
walk,6296,1142,-6
walk,6293,1142,-6
walk,6289,1142,-6
walk,6286,1142,-6
walk,6283,1142,-6
walk,6280,1142,-6
walk,6276,1143,-6
walk,6273,1143,-6
walk,6269,1143,-6
walk,6266,1143,-6
walk,6263,1143,-6
walk,6260,1143,-6
walk,6256,1144,-6
walk,6253,1144,-6
walk,6249,1144,-6
walk,6246,1144,-6
walk,6242,1144,-6
walk,6239,1144,-6
walk,6236,1145,-6
walk,6232,1145,-6
walk,6229,1145,-6
walk,6225,1145,-6
walk,6222,1145,-6
walk,6219,1145,-6
walk,6215,1146,-6
walk,6212,1146,-6
walk,6209,1146,-6
walk,6205,1146,-5
walk,6202,1146,-5
walk,6198,1146,-5
walk,6195,1146,-4
walk,6192,1147,-3
walk,6189,1147,-3
walk,6185,1147,-2
walk,6182,1147,-1
walk,6178,1147,0
walk,6175,1148,0
walk,6172,1148,0
walk,6168,1149,0
walk,6165,1149,0
walk,6162,1150,1
walk,6158,1150,2
walk,6155,1150,2
walk,6151,1150,2
walk,6148,1150,2
walk,6145,1150,1
walk,6141,1150,0
walk,6138,1150,-1
walk,6134,1150,-2
walk,6131,1149,-3
walk,6128,1149,-4
walk,6124,1149,-5
walk,6121,1149,-5
walk,6118,1149,-5
walk,6115,1149,-5
walk,6111,1149,-5
walk,6108,1149,-5
walk,6104,1149,-6
walk,6101,1149,-7
walk,6097,1149,-8
walk,6094,1149,-9
walk,6090,1149,-11
walk,6087,1149,-12
walk,6084,1149,-13
walk,6080,1149,-15
walk,6077,1149,-16
walk,6073,1149,-18
walk,6070,1149,-19
walk,6066,1149,-18
walk,6063,1148,-16
walk,6059,1146,-13
walk,6056,1144,-8
walk,6054,1143,-5
walk,6051,1140,-2
walk,6048,1138,1
walk,6046,1136,3
walk,6043,1134,4
walk,6041,1132,7
walk,6038,1129,11
walk,6036,1127,14
walk,6033,1125,17
walk,6031,1123,21
walk,6028,1120,25
walk,6026,1118,29
walk,6023,1116,35
walk,6021,1114,40
walk,6018,1111,45
walk,6015,1109,54
walk,6013,1107,61
walk,6011,1105,66
walk,6008,1102,69
walk,6005,1100,69
walk,6003,1098,71
walk,6000,1095,71
walk,5998,1093,71
walk,5995,1091,71
walk,5992,1088,72
walk,5990,1086,73
walk,5987,1084,77
walk,5985,1081,81
walk,5982,1079,84
walk,5980,1077,85
walk,5977,1074,86
walk,5975,1072,86
walk,5972,1070,86
walk,5969,1067,85
walk,5967,1065,85
walk,5964,1063,85
walk,5960,1063,85
walk,5957,1062,85
walk,5954,1062,84
walk,5950,1062,83
walk,5947,1062,81
walk,5943,1062,81
walk,5940,1062,81
walk,5936,1062,80
walk,5933,1062,79
walk,5930,1062,78
walk,5926,1063,77
walk,5923,1063,79
walk,5919,1063,84
walk,5916,1064,90
walk,5913,1064,97
walk,5909,1065,104
walk,5906,1065,107
walk,5903,1066,107
walk,5899,1067,106
walk,5896,1067,104
walk,5893,1068,96
walk,5890,1068,90
walk,5887,1068,84
walk,5883,1068,80
walk,5880,1068,78
walk,5876,1068,80
walk,5873,1068,81
walk,5869,1068,83
walk,5866,1068,89
walk,5862,1068,94
walk,5859,1068,99
walk,5856,1068,103
walk,5852,1067,108
walk,5849,1067,113
walk,5845,1067,119
walk,5842,1067,125
walk,5839,1067,131
walk,5835,1067,137
walk,5832,1067,143
walk,5828,1067,149
walk,5825,1067,154
walk,5822,1067,159
walk,5818,1067,163
walk,5815,1066,167
walk,5812,1066,171
walk,5808,1066,175
walk,5805,1066,181
walk,5802,1066,187
walk,5798,1066,194
walk,5795,1066,201
walk,5791,1066,209
walk,5788,1066,217
walk,5784,1066,223
walk,5781,1065,229
walk,5778,1065,233
walk,5775,1064,238
walk,5771,1064,239
walk,5768,1063,242
walk,5764,1063,250
walk,5761,1062,255
walk,5758,1062,263
walk,5754,1062,271
walk,5751,1061,278
walk,5748,1061,285
walk,5745,1061,296
walk,5741,1060,301
walk,5738,1060,307
walk,5735,1060,313
walk,5732,1060,316
walk,5728,1060,320
walk,5725,1059,322
walk,5721,1059,326
walk,5718,1059,331
walk,5715,1059,335
walk,5711,1058,339
walk,5708,1058,346
walk,5704,1058,357
walk,5701,1058,361
walk,5698,1057,362
walk,5694,1057,365
walk,5691,1057,374
walk,5687,1056,378
walk,5683,1056,385
walk,5680,1056,395
walk,5677,1056,402
walk,5673,1055,409
walk,5672,1055,412
walk,5669,1055,422
walk,5665,1055,431
walk,5662,1055,439
walk,5659,1054,446
walk,5656,1054,452
walk,5652,1054,456
walk,5649,1054,462
walk,5646,1053,468
walk,5642,1053,475
walk,5639,1053,484
walk,5635,1053,493
walk,5632,1052,501
walk,5629,1052,508
walk,5625,1052,513
walk,5622,1052,518
walk,5619,1051,521
walk,5615,1051,525
walk,5612,1051,530
walk,5608,1051,536
walk,5605,1050,542
walk,5601,1050,549
walk,5598,1050,556
walk,5595,1050,563
walk,5591,1050,568
walk,5588,1049,572
walk,5585,1049,578
walk,5581,1049,585
walk,5578,1049,594
walk,5574,1048,599
walk,5571,1048,605
walk,5568,1048,612
walk,5564,1048,618
walk,5561,1047,621
walk,5558,1047,624
walk,5554,1047,627
walk,5551,1047,630
walk,5548,1046,634
walk,5544,1044,639
walk,5542,1043,644
walk,5539,1041,647
walk,5536,1039,649
walk,5534,1037,653
walk,5531,1035,657
walk,5528,1033,663
walk,5525,1030,667
walk,5523,1028,671
walk,5520,1026,679
walk,5517,1023,685
walk,5515,1021,687
walk,5512,1019,690
walk,5509,1017,691
walk,5506,1014,692
walk,5504,1012,691
walk,5501,1010,689
walk,5498,1008,689
walk,5496,1006,688
walk,5493,1004,687
walk,5491,1002,687
walk,5488,999,688
walk,5486,997,687
walk,5483,995,687
walk,5480,993,686
walk,5477,992,686
walk,5474,991,686
walk,5471,991,685
walk,5467,990,684
walk,5463,989,684
walk,5460,989,685
walk,5457,988,684
walk,5453,988,684
walk,5450,987,685
walk,5446,987,685
walk,5443,987,685
walk,5440,986,685
walk,5437,986,684
walk,5434,985,684
walk,5430,985,684
walk,5427,985,684
walk,5423,984,684
walk,5420,984,685
walk,5417,983,686
walk,5413,983,686
walk,5410,983,687
walk,5406,982,686
walk,5403,982,686
walk,5400,981,683
walk,5396,981,683
walk,5393,981,682
walk,5390,980,680
walk,5387,980,677
walk,5383,979,675
walk,5380,979,673
walk,5376,978,671
walk,5373,978,669
walk,5370,978,667
walk,5366,977,666
walk,5363,977,665
walk,5359,976,664
walk,5356,976,663
walk,5352,976,664
walk,5349,975,665
walk,5346,975,666
walk,5342,974,665
walk,5339,974,666
walk,5336,973,668
walk,5332,973,670
walk,5329,973,671
walk,5326,972,672
walk,5322,972,674
walk,5319,971,676
walk,5316,970,678
walk,5313,968,679
walk,5310,966,680
walk,5308,964,680
walk,5305,962,681
walk,5303,960,683
walk,5301,957,685
walk,5298,955,687
walk,5296,953,688
walk,5294,951,688
walk,5291,948,689
walk,5289,946,689
walk,5286,943,690
walk,5284,941,691
walk,5281,938,691
walk,5279,936,691
walk,5277,933,691
walk,5274,931,690
walk,5272,929,690
walk,5269,926,690
walk,5267,924,689
walk,5264,921,689
walk,5262,919,688
walk,5260,917,689
walk,5257,914,690
walk,5255,912,691
walk,5252,909,692
walk,5250,907,694
walk,5248,905,694
walk,5245,902,694
walk,5243,900,695
walk,5241,897,696
walk,5238,895,696
walk,5236,893,696
walk,5233,890,697
walk,5231,888,700
walk,5228,885,702
walk,5226,882,705
walk,5223,880,709
walk,5221,878,709
walk,5218,875,708
walk,5216,873,709
walk,5214,870,709
walk,5211,868,710
walk,5209,866,711
walk,5206,863,712
walk,5204,861,711
walk,5202,859,711
walk,5199,856,710
walk,5196,853,710
walk,5194,851,710
walk,5192,849,710
walk,5189,846,711
walk,5187,844,712
walk,5185,842,711
walk,5182,839,711
walk,5180,837,710
walk,5177,834,711
walk,5175,832,711
walk,5172,829,713
walk,5170,827,714
walk,5167,824,717
walk,5165,822,719
walk,5163,819,721
walk,5162,816,724
walk,5160,813,726
walk,5158,810,729
walk,5157,807,732
walk,5155,804,735
walk,5154,801,737
walk,5153,798,740
walk,5151,795,742
walk,5150,791,745
walk,5148,788,749
walk,5147,785,751
walk,5146,782,752
walk,5145,779,755
walk,5143,776,758
walk,5142,773,760
walk,5140,769,764
walk,5139,766,768
walk,5138,763,771
walk,5136,759,774
walk,5135,756,777
walk,5134,753,779
walk,5132,750,781
walk,5131,747,781
walk,5130,744,782
walk,5128,741,781
walk,5127,738,778
walk,5126,735,775
walk,5124,732,772
walk,5123,728,769
walk,5122,725,765
walk,5120,722,762
walk,5119,719,758
walk,5117,716,754
walk,5116,713,750
walk,5115,709,746
walk,5113,706,745
walk,5112,703,746
walk,5110,700,747
walk,5108,697,749
walk,5106,695,749
walk,5104,692,750
walk,5102,689,750
walk,5099,687,751
walk,5097,684,753
walk,5095,682,756
walk,5093,679,761
walk,5091,676,767
walk,5089,674,768
walk,5087,671,770
walk,5085,668,772
walk,5082,665,773
walk,5080,663,773
walk,5078,660,770
walk,5076,657,767
walk,5074,655,762
walk,5072,652,758
walk,5070,649,754
walk,5068,647,752
walk,5065,644,748
walk,5063,641,743
walk,5061,638,738
walk,5059,636,734
walk,5057,633,724
walk,5054,630,711
walk,5052,628,698
walk,5050,625,685
walk,5048,622,672
walk,5046,620,659
walk,5045,619,656
walk,5043,616,645
walk,5041,614,632
walk,5039,611,619
walk,5037,608,607
walk,5035,606,598
walk,5033,603,589
walk,5030,600,582
walk,5028,598,577
walk,5026,595,573
