mount,transport
wait,2000
walk,6365,967,0
walk,6329,966,-2
walk,6297,966,0
walk,6266,967,0
walk,6251,975,7
walk,6221,983,15
walk,6191,984,15
walk,6172,988,5
walk,6172,1007,6
walk,6174,1055,0
walk,6175,1091,0
walk,6178,1126,0
walk,6182,1134,-1
walk,6161,1134,1
walk,6136,1134,-2
walk,6103,1131,2
walk,6079,1116,6
walk,6058,1108,34
walk,6031,1097,53
walk,6015,1087,57
walk,5983,1071,88
walk,5947,1066,80
walk,5915,1066,101
walk,5875,1069,82
walk,5836,1082,153
walk,5805,1089,231
walk,5766,1099,340
walk,5741,1104,391
walk,5724,1101,431
walk,5681,1117,560
walk,5660,1116,617
walk,5630,1119,677
walk,5602,1119,713
walk,5578,1117,736
walk,5557,1114,741
walk,5525,1110,691
walk,5495,1104,728
walk,5463,1098,816
walk,5434,1086,848
walk,5407,1073,881
walk,5375,1066,931
walk,5368,1049,887
walk,5357,1018,745
walk,5336,996,688
walk,5329,934,678
walk,5318,914,701
walk,5295,872,705
walk,5270,840,742
walk,5249,818,786
walk,5239,802,845
walk,5223,769,831
walk,5214,754,881
walk,5205,732,900
walk,5191,700,886
walk,5177,669,886
walk,5152,616,752
walk,5118,604,704
walk,5067,586,633
walk,5046,561,615
walk,5039,542,636
walk,5020,523,645
walk,4989,503,666
walk,4970,490,689
walk,4955,476,716
walk,4937,457,751
walk,4912,451,757
walk,4873,447,768
walk,4832,451,799
walk,4809,453,819
walk,4792,457,833
walk,4771,484,859
walk,4756,517,881
walk,4741,537,885
walk,4727,551,884
walk,4706,576,857
walk,4706,588,854
walk,4694,612,850
walk,4701,652,811
walk,4710,678,799
walk,4721,706,776
walk,4731,733,755
walk,4749,775,703
walk,4753,797,697
walk,4756,798,692
walk,4766,814,654
walk,4783,833,610
walk,4797,846,607
walk,4820,875,553
walk,4833,891,538
walk,4826,924,499
walk,4831,939,489
walk,4840,955,415
walk,4848,971,293
walk,4851,997,224
walk,4860,1023,196
walk,4871,1053,154
walk,4886,1085,135
walk,4907,1108,114
walk,4925,1122,115
walk,4944,1124,125
walk,4967,1126,102
walk,4996,1125,65
walk,5021,1128,62
teleport,Ferry Ticket Seller Doji,Ferry Ticket Seller Tayun
walk,5041,1720,78
walk,5020,1769,62
walk,5009,1795,72
walk,4997,1822,89
walk,4983,1850,114
walk,4987,1862,97
walk,4975,1873,68
walk,4954,1868,75
walk,4929,1863,62
walk,4898,1862,64
walk,4841,1858,51
walk,4799,1852,44
walk,4757,1841,48
walk,4713,1823,54
walk,4678,1819,70
walk,4633,1818,62
walk,4593,1821,100
walk,4548,1824,84
walk,4507,1811,47
walk,4460,1806,66
walk,4425,1802,81
walk,4383,1800,36
walk,4348,1811,31
walk,4317,1819,-2
walk,4281,1835,-16
walk,4256,1850,-2
walk,4226,1862,0
walk,4210,1881,5
walk,4198,1904,0
walk,4179,1923,0
walk,4153,1940,0
walk,4107,1916,12
walk,4093,1917,77
walk,4056,1916,84
walk,4026,1917,81
walk,3986,1917,-4
walk,3956,1924,11
walk,3934,1933,-72
walk,3907,1949,-34
walk,3871,1961,-135
walk,3845,1958,-129
walk,3818,1971,-123
walk,3794,1985,-85
walk,3764,1995,-12
walk,3740,2000,12
walk,3718,2002,5
walk,3688,2006,-84
walk,3653,2014,-105
walk,3651,2053,-105
walk,3653,2068,-105
walk,3654,2083,-105
walk,3655,2094,-105
walk,3656,2102,-106
walk,3656,2110,-105
walk,3637,2111,-106
walk,3620,2110,-106
walk,3607,2101,-106
walk,3583,2094,-106
walk,3563,2089,-106
walk,3543,2085,-106
walk,3502,2080,-106
