walk,17985,3832,-257
walk,17978,3838,-256
walk,17972,3847,-256
walk,17967,3857,-256
walk,17963,3867,-256
walk,17960,3878,-256
walk,17960,3887,-256
walk,17970,3889,-256
walk,17982,3894,-256
walk,17994,3896,-256
walk,18010,3901,-256
walk,18025,3905,-256
walk,18036,3906,-253
walk,18048,3900,-268
walk,18062,3895,-311
walk,18078,3888,-352
walk,18093,3881,-379
walk,18107,3875,-402
walk,18121,3869,-413
walk,18133,3864,-416
walk,18145,3860,-409
walk,18155,3855,-395
walk,18166,3848,-409
walk,18174,3839,-409
AttackArea,500
walk,18188,3840,-409
walk,18201,3835,-409
walk,18209,3832,-406
AttackArea,500
walk,18224,3844,-406
AttackArea,500
walk,18233,3858,-409
walk,18233,3881,-409
walk,18230,3908,-409
walk,18226,3932,-409
walk,18213,3952,-408
walk,18196,3969,-409
AttackArea,500
walk,18181,3962,-409
walk,18175,3948,-409
walk,18175,3924,-409
walk,18176,3895,-409
walk,18174,3875,-409
walk,18169,3864,-409
walk,18157,3859,-396
walk,18148,3860,-404
walk,18123,3869,-414
walk,18102,3879,-393
walk,18083,3887,-362
walk,18067,3894,-323
walk,18052,3900,-281
walk,18033,3908,-256
walk,18016,3904,-256
walk,17995,3898,-256
walk,17975,3893,-256
walk,17958,3889,-256
walk,17941,3882,-257
walk,17924,3880,-257
walk,17911,3891,-257
walk,17901,3906,-257
walk,17897,3924,-257
walk,17893,3942,-257
walk,17890,3961,-256
walk,17893,3972,-255
walk,17900,3990,-317
walk,17908,4011,-382
walk,17917,4033,-443
walk,17925,4054,-502
walk,17932,4073,-539
walk,17938,4088,-553
walk,17945,4106,-560
walk,17951,4121,-551
walk,17959,4139,-558
walk,17977,4150,-558
walk,17998,4160,-555
AttackArea,500
walk,17972,4161,-555
walk,17944,4168,-556
walk,17922,4182,-558
walk,17903,4197,-558
walk,17891,4215,-556
walk,17882,4239,-557
walk,17881,4245,-555
AttackArea,500
walk,17898,4246,-557
walk,17919,4244,-558
walk,17941,4237,-558
walk,17963,4224,-558
walk,17985,4213,-558
walk,18007,4203,-556
walk,18024,4205,-544
walk,18047,4210,-544
walk,18071,4216,-542
walk,18098,4223,-534
walk,18125,4230,-509
walk,18146,4235,-468
walk,18166,4240,-418
walk,18181,4244,-398
walk,18205,4251,-409
walk,18225,4256,-409
AttackArea,500
walk,18231,4270,-409
walk,18234,4288,-409
walk,18226,4309,-409
walk,18215,4330,-409
walk,18202,4347,-409
walk,18187,4364,-409
walk,18166,4357,-409
AttackArea,500
walk,18184,4355,-409
walk,18200,4342,-409
walk,18221,4324,-409
walk,18239,4308,-409
walk,18257,4293,-409
walk,18271,4289,-395
walk,18294,4285,-427
walk,18317,4281,-446
walk,18338,4277,-450
walk,18358,4274,-448
walk,18378,4270,-432
walk,18395,4267,-406
walk,18413,4264,-376
walk,18434,4259,-374
walk,18457,4253,-374
walk,18481,4244,-385
walk,18495,4240,-380
AttackArea,500
walk,18480,4227,-396
walk,18469,4217,-396
walk,18455,4204,-396
walk,18446,4193,-375
AttackArea,500
walk,18469,4198,-396
walk,18494,4202,-396
walk,18513,4204,-376
AttackArea,500
walk,18502,4185,-381
walk,18496,4168,-374
walk,18491,4147,-374
walk,18490,4135,-374
AttackArea,500
walk,18514,4142,-374
walk,18532,4145,-374
AttackArea,500
walk,18520,4125,-374
walk,18513,4105,-374
walk,18509,4086,-374
walk,18504,4059,-399
walk,18498,4032,-401
walk,18494,4011,-401
walk,18491,3990,-387
walk,18488,3972,-366
walk,18483,3951,-342
walk,18480,3932,-312
walk,18478,3916,-271
walk,18475,3903,-222
walk,18477,3890,-222
walk,18501,3883,-229
walk,18505,3874,-225
AttackArea,500
walk,18518,3892,-225
walk,18532,3910,-225
walk,18548,3932,-225
walk,18566,3939,-229
walk,18575,3959,-229
AttackArea,500
walk,18563,3943,-229
walk,18552,3926,-226
walk,18536,3902,-229
walk,18522,3876,-229
walk,18509,3854,-229
walk,18495,3835,-229
walk,18477,3814,-226
walk,18458,3791,-229
walk,18441,3769,-229
walk,18424,3757,-225
AttackArea,500
walk,18443,3748,-229
walk,18457,3739,-183
walk,18476,3725,-182
walk,18486,3718,-182
AttackArea,500
walk,18464,3733,-182
walk,18449,3749,-229
walk,18459,3769,-226
walk,18478,3796,-229
walk,18493,3817,-229
walk,18508,3839,-229
walk,18524,3861,-229
walk,18539,3884,-229
walk,18556,3904,-229
walk,18575,3919,-229
walk,18596,3924,-251
walk,18619,3916,-251
walk,18626,3915,-247
AttackArea,500
walk,18636,3903,-251
walk,18653,3888,-235
walk,18670,3873,-229
walk,18663,3850,-227
walk,18649,3830,-229
AttackArea,500
walk,18633,3818,-229
walk,18616,3799,-229
walk,18606,3777,-226
walk,18596,3751,-229
walk,18592,3735,-225
AttackArea,500
walk,18613,3746,-229
walk,18634,3756,-229
walk,18652,3761,-223
walk,18660,3757,-219
walk,18662,3738,-276
walk,18663,3714,-330
walk,18664,3694,-354
walk,18665,3674,-377
walk,18666,3651,-398
walk,18667,3631,-401
walk,18669,3603,-399
walk,18669,3583,-395
walk,18671,3562,-388
walk,18671,3541,-378
walk,18673,3521,-374
walk,18684,3504,-374
walk,18692,3482,-379
walk,18700,3466,-374
AttackArea,500
walk,18679,3471,-396
walk,18659,3474,-396
walk,18640,3475,-382
walk,18621,3474,-374
AttackArea,500
walk,18639,3455,-396
walk,18647,3437,-396
walk,18654,3425,-385
AttackArea,500
walk,18630,3431,-374
walk,18610,3433,-374
walk,18595,3431,-374
